,IC1931,IC1932,ACM1B,AC740NEW,UC7650,CA2050CYB,IC1003BK,CVL1084,ACM62B,CA2016WB,CA3602,AC208K12,CA1001WBML,AC967,AC968,IC1003BR,CA3810,CA2002,AC6008,CA2011WB,IS4000,CA2014WB,IC1940,AC960,AC104,AC204,PS2350,IMC7RD,IMC7BK,AC201,ACM7000,AC63B,ACM7002,AC401,ACM7003,CAMP44,AC400MV,AC404,ACM51B,ACM940,AC8002,AC851B,AC8003,CA3610,CA3908,AC100B,ACM90B,CA3614,CA2988,AC8000,CA3001RB,PS2500,IC1930,CA3550RB,AC840,ACM7000K12,CVL1064RB,CA2012RB,CA3488,CA3050,CA3350,AC202B,ACM70B,ACM60B,CA2022,CA3090,PS2370,MRMS3203,AC200B,CA2027,MRMS3204,CA2026,CA3001WB,AC850,CA2014RB,MRMS3201,MRMS3307,MRMS3306,ACM500RB,CA1001WB,MRMS3305,MRMS3448,CVL1065B,CA2880,CA3092BT,MRMS3304,UC7450,IC900,MRMS3206,HE200RB,MRMS3209,ACM6004
10/7/2015,0,0,42.75,0,0,0,0,41.25,0,267.42,0,0,0,0,0,0,0,0,0,142.93,0,57.2,0,0,0,880.1,0,0,0,608.6,26.8,0,0,28.24,0,0,360,299,33.5,0,177.1,1710,0,0,70,4007.7,10.5,0,0,0,-33.9,0,0,912.5,89.25,0,24.8,425,0,0,0,31.75,172.91,0,0,-28.65,0,0,14.85,0,0,161.97,46.8,0,280.5,0,0,0,28.98,0,0,0,0,115.89,0,0,0,20.57,0,0,0,0
10/8/2015,0,0,0,0,0,0,0,591.25,3135,1576.21,47.97,0,0,0,0,0,0,0,0,44.65,0,200.2,30,0,17.72,11302.2,39.95,0,0,-128.88,348.4,0,0,0,0,0,2138.4,0,22,0,0,19,19.35,0,70,109.5,47.25,0,417.3,0,45.18,0,0,36.5,0,0,155,255,0,0,0,3183.46,1011.6,0,0,93.15,0,0,49.5,0,0,263.98,1263.6,58.64,8.5,0,0,0,1855.8,0,0,0,0,139.1,0,0,0,0,0,0,0,0
10/9/2015,0,0,30,0,0,0,0,55,2090,112.98,72,0,0,0,0,0,98,0,0,53.6,0,21.45,0,796.5,0,0,0,0,0,7.16,201,0,806.78,31.8,0,0,108,575,51.5,0,0,1558,0,0,70,313.9,315,0,0,439.8,0,0,0,36.5,17.85,0,246.45,25.5,0,0,0,0,0,0,0,43,0,0,297,0,0,36,0,242,201.11,0,0,0,7.25,0,0,0,0,180.81,0,0,0,0,0,538.2,0,0
10/10/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2015,0,0,0,0,0,0,0,288.75,0,344.65,47.07,0,0,0,0,0,49,0,0,0,0,42.9,30,0,133,24.15,0,0,0,57.28,8.76,0,8.9,0,0,0,28.8,0,60,0,0,38,19.35,0,210,0,0,0,27.82,0,0,0,0,182.5,214.2,0,37.2,0,0,0,0,127,0,0,0,658.22,0,0,207.9,0,0,144,0,0,306,0,0,0,0,0,0,0,0,41.73,0,0,0,0,0,0,0,0
10/13/2015,0,0,29.25,0,0,0,0,343.75,12.4,242.95,0,0,0,0,0,0,0,0,0,0,0,14.3,0,3610.8,17.38,933.8,0,0,0,-35.8,0,0,23.28,63.6,0,0,0,13508.08,46.5,0,0,19,1161,0,70,0,840,0,0,0,0,0,0,1151.1,35.7,0,1802.41,425,0,0,0,3183.3,138,0,0,234.83,0,0,0,0,0,360,0,22,447.22,0,0,0,1896.15,9.6,0,0,0,751.14,0,0,0,0,0,280.8,0,0
10/14/2015,0,0,37.2,0,0,0,0,13.75,275.5,110.4,0,0,0,0,0,0,0,0,8.8,0,0,21.45,0,0,246.05,249.55,0,0,0,347.52,6.7,0,8.9,55.44,0,17.94,0,0,0,852.5,328.9,0,77.4,0,0,2409,0,0,0,0,0,0,0,109.5,674.13,0,0,0,0,0,0,317.5,462,0,0,49.61,0,0,0,0,0,18,78,780.17,85,0,0,0,0,0,0,0,0,157.29,0,0,0,20.57,0,390,0,0
10/15/2015,0,0,0,0,66,0,0,1705,0,96.93,0,0,0,0,0,0,0,0,0,17.52,0,264.55,0,0,59.85,0,0,0,88,644.4,239.1,0,605.2,424,0,0,21.6,1150,0,162.16,0,1007,0,0,140,3478.45,2278.85,0,0,0,271.2,0,0,365,350.1,0,0,136,0,0,0,-57.15,2808.56,16.3,0,28.11,0,0,1336.5,0,0,378,1450.8,110,17,0,0,0,1812.5,0,0,0,0,292.11,0,0,0,0,0,0,0,0
10/16/2015,0,0,0.69,0,0,0,0,55,1664.4,131.69,0,0,0,0,0,0,0,0,0,13.4,0,100.1,0,0,232.75,0,0,0,0,561.6,0,0,222.5,41.58,0,0,0,0,39.92,310,0,38,0,0,140,0,0,0,139.1,0,50.85,0,0,36.5,0,0,0,0,0,0,0,979.85,3577.6,0,0,157.11,0,0,0,0,0,497.08,234,0,42.5,0,0,0,908.48,0,0,0,0,713.69,0,0,0,0,0,0,0,0
10/17/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/18/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/19/2015,0,0,42.75,0,0,0,0,302.5,0,152.55,0,0,0,0,0,0,98,0,8.8,40.2,0,28.6,0,3717,156.42,808.78,0,0,0,14.32,335,0,542.9,-27.72,97.65,0,7.2,0,45,0,0,-76,0,0,0,-3.65,441,0,0,0,123.86,0,0,109.5,481.95,0,0,263.5,0,0,0,-5025.45,324.08,0,0,92.61,0,0,0,0,0,54,343.2,1452,1742.5,0,0,0,154.48,0,0,0,0,181.9,0,0,0,0,0,102,0,0
10/20/2015,0,0,0,0,0,0,0,68.75,0,158.2,0,0,0,0,0,0,0,0,0,207.7,0,28.6,30,371.7,133,8822.8,0,0,0,114.56,0,0,445,42.4,325.5,0,8661.6,15338.96,19.6,0,0,57,0,0,0,0,-5.25,0,0,0,0,0,0,0,232.05,0,24.32,93.5,0,0,0,50.8,172.8,0,0,43,0,0,0,0,0,18,15.6,0,59.5,0,0,0,331.8,0,0,0,0,32.1,0,0,0,0,0,58.8,0,0
10/21/2015,0,0,238.5,0,0,0,0,288.75,235.6,26.08,1235.07,0,0,0,0,0,49,0,0,20.1,0,200.2,0,88.5,13.3,1860.2,0,0,0,486.88,0,0,62.3,114.14,0,0,43.2,101.74,39,0,0,0,0,0,0,0,47.25,0,41.73,264,112.12,0,0,109.5,17.85,0,0,34,0,0,0,-2247.9,396,0,0,64.5,0,0,0,0,0,90,327.6,242,75.16,0,0,0,188.5,0,0,0,0,0,0,0,0,0,0,312,0,0
10/22/2015,0,0,15.75,0,0,0,0,55,95,1125.27,0,0,0,0,0,0,0,0,0,160.28,0,257.4,0,0,159.6,52.65,0,0,0,1288.8,0,0,0,943.4,0,0,0,38.04,1.96,0,63.25,0,0,0,0,200.75,52.5,0,153.01,0,135.6,0,0,474.5,17.85,0,267.55,765,0,0,0,635,1980,0,0,494.5,0,0,0,0,0,41.54,0,88,272,0,0,0,3203.36,96,0,0,0,968.35,0,0,0,0,0,210.6,0,0
10/23/2015,0,0,-4.5,0,0,0,0,-13.75,0,1382.08,0,0,0,0,0,0,0,0,0,87.6,0,21.45,0,0,0,509.06,0,0,0,207.08,8.76,0,8.9,55.44,0,0,0,248.6,30,15.5,0,0,0,0,350,167.9,-5.25,0,0,0,56.06,0,0,73,35.7,0,2147.94,0,0,0,0,0,28.8,0,0,21.5,0,0,0,0,0,3132,15.6,0,425,0,0,20,1450,0,0,0,0,264.29,0,0,0,0,0,241.8,0,0
10/24/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2015,0,0,17.76,0,0,0,0,1058.75,0,230.25,396,0,0,0,0,0,294,0,149.6,8.83,0,71.5,0,177,0,1610,0,0,0,14.32,0,0,705.52,0,0,0,28.8,276,3.96,0,12.65,19,387,0,210,0,0,0,486.85,0,-33.9,0,0,146,352.8,0,35.51,0,0,0,0,0,26.1,1.65,0,602,54.95,0,544.5,0,0,0,78,990,246.5,0,0,0,1656.75,9.6,0,0,0,620.88,0,0,0,0,0,10.28,0,0
10/27/2015,0,0,6.75,0,0,0,0,27.5,0,749.1,72,0,0,0,0,30,49,0,0,0,0,164.45,0,1646.1,1815.45,7293.3,0,0,0,6613.22,0,0,901.73,318,0,0,151.2,7312.9,1.5,0,164.45,0,754.65,0,140,-3.65,207.6,0,4924.14,0,73.18,0,0,4672,4426.8,0,4.65,51,0,0,0,482.6,19.7,0,0,129,0,0,643.5,0,0,0,78,6644,2014.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628.92,0,7.98
10/28/2015,0,0,0,0,0,0,0,0,5.7,113,144,0,0,0,0,0,98,0,0,40.2,0,42.9,0,17.7,19.95,2463.3,39.95,0,22,7.16,254.6,0,-640.8,10.6,0,0,432,-552,-1.5,0,25.3,0,19.35,0,840,0,0,0,0,550,56.23,0,0,0,35.7,0,53.9,68,0,0,0,6.35,197.8,0,0,0,0,0,99,0,0,0,31.2,28.99,4090,0,0,0,0,0,0,0,12.68,0,0,0,0,0,0,0,0,0
10/29/2015,0,0,0,0,0,0,0,618.75,0,1406.85,756,0,0,0,0,0,0,0,0,77.65,0,429,0,1008.9,0,324.56,0,0,0,57.28,2025.22,0,805.84,0,0,0,720,207,64.8,0,177.1,0,348.3,0,-70,0,115.5,0,0,550,203.4,0,60,-36.5,0,0,385.95,0,0,0,0,4076.7,3376.9,0,0,451.5,0,0,94.05,0,0,0,15.6,289.9,56,0,0,0,1906.75,1728,0,0,1952.72,207.35,0,0,0,82.28,0,7.8,0,0
10/30/2015,0,0,2.96,0,0,0,0,288.75,0,279.59,36,0,0,0,0,0,49,0,0,8.83,0,250.25,0,0,99.75,12742.75,0,0,0,0,264.9,0,254.45,0,0,0,0,26.65,90.06,0,1049.95,0,96.75,0,70,73,5.25,0,0,330,16.95,0,0,0,41.37,0,6.13,263.5,0,0,0,527.05,1535,0,0,86,0,0,14.85,0,0,810,1856.4,528,56,0,0,80,2900,48,0,0,748.12,18.33,0,0,0,20.57,0,390,0,0
10/31/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/2/2015,0,0,9.71,0,0,0,0,96.25,0,275.73,288,0,0,0,0,0,49,0,0,8.83,0,21.45,0,0,988.1,1644.76,79.9,0,0,458.24,8.83,0,53.4,785.75,10.85,0,0,0,0,0,189.75,0,19.35,0,140,1168,223.35,0,0,0,0,0,30,0,53.55,0,119.21,144.5,0,0,0,2419.03,1612.5,0,0,43,0,0,0,0,0,455.72,1716,22,123.2,0,0,0,942.5,672,0,0,101.44,50.57,0,0,0,0,0,0,0,0
11/3/2015,0,0,52.1,0,0,0,0,27.5,22.8,1420.66,936,0,0,0,387,0,98,0,0,33.5,0,607.75,0,-531,0,249.89,0,0,0,1124.12,6.7,0,605.2,52.51,0,0,144,218.5,19.8,155,12.65,0,154.8,0,0,7.3,267.75,0,0,0,50.85,0,0,0,35.7,0,-4.65,178.5,0,0,0,3194.05,313.4,0,0,344,0,0,0,0,0,216,46.8,0,11.2,0,0,0,2189.5,0,0,0,22.19,13.91,0,0,0,0,0,93.6,0,0
11/4/2015,0,0,447.75,0,0,0,0,41.25,0,84.75,180,0,0,0,0,0,147,0,0,234.5,0,14.3,0,0,8.76,3675.55,39.95,0,0,1159.92,20.1,0,17.8,795.37,0,0,302.4,26.65,1.98,0,0,0,58.05,0,210,0,0,0,0,72.45,0,0,0,912.5,196.35,0,4.65,8.5,0,0,0,1270,110,0,0,114.33,0,0,0,0,0,2574,2059.2,22,1632,0,0,0,181.25,0,0,0,12.68,119.47,0,0,0,0,0,7.8,0,0
11/5/2015,0,0,117.71,0,0,0,0,440,0,1418.15,407.43,0,0,0,0,0,49,0,0,134,0,50.05,0,637.2,0,10094.7,0,0,0,0,20.1,0,8.9,-21.2,0,18.08,0,26.65,174,0,0,0,0,0,70,0,1867.76,0,0,0,0,0,30,766.5,111.93,0,88.35,93.5,0,0,0,323.85,0,0,0,666.5,0,0,0,0,0,306,3478.8,132,3400,0,0,0,0,9.6,0,0,0,278.2,0,0,0,20.57,0,187.2,0,0
11/6/2015,0,0,-11.84,0,0,0,0,1210,95,209.05,972,0,0,0,0,0,0,0,0,468.38,0,28.6,0,0,0,2354.37,0,0,0,513.77,6.7,0,427.2,55.88,0,0,223.2,11.5,24.48,186,506,0,0,0,140,0,262.5,0,0,11,33.9,0,0,109.5,0,0,21.56,348.5,0,0,0,0,191.4,1.65,0,149.49,0,0,4.95,0,0,2304,62.4,880,2779.5,0,0,0,0,0,0,0,196.54,630.37,0,0,36,20.57,0,0,0,0
11/7/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/8/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/9/2015,0,0,5.21,0,0,0,0,192.5,0,649.75,108,0,0,0,0,0,98,0,0,0,0,14.3,0,0,157.17,4781.7,39.95,0,0,165.2,174.2,0,907.8,575.77,0,0,360,11.5,9.48,0,0,0,96.75,0,70,365,1302,0,0,503.35,220.35,0,0,73,59.22,0,82.86,535.5,0,0,0,243.32,-440,0,0,64.5,0,0,173.25,0,0,0,62.4,3234,0,0,0,0,1450,0,0,0,6.34,27.82,0,0,0,20.57,0,195,0,0
11/10/2015,0,0,0,0,0,0,0,96.25,0,813.6,108,0,0,0,0,0,49,0,0,123.93,0,185.9,0,177,0,1199.45,0,0,0,18.86,28.93,0,1325.24,0,0,0,0,0,3,159.18,1897.5,285,0,0,0,0,0,0,111.28,330,-16.95,0,0,1387,17.85,0,46.5,25.5,0,0,0,2768.6,168,0,0,21.5,0,0,0,0,0,0,93.6,306.97,126.7,0,0,0,292.15,0,0,0,15.85,18.33,0,0,0,20.57,0,10.28,0,0
11/11/2015,0,0,2.25,0,110,0,0,0,0,71.38,72,0,0,0,0,0,49,0,0,67,0,21.45,0,1132.8,0,5635,0,0,0,28.64,107.2,0,0,0,0,0,367.2,0,1.5,0,0,0,638.55,0,70,0,0,0,0,0,0,0,0,36.5,731.01,0,102.3,255,0,0,0,5080,941.3,0,0,0,0,0,0,0,0,72,15.6,572,93.5,0,0,0,717.75,0,0,0,66.57,709.41,0,0,0,0,0,156,0,0
11/12/2015,0,0,47.25,0,0,0,0,13.75,190,233.2,1941.48,0,0,0,0,0,637,0,0,0,0,378.95,0,354,0,40.25,0,0,0,228,187.6,0,1050.2,335.54,0,0,57.6,0,43.9,0,0,0,290.25,0,1750,0,871.14,0,111.28,0,152.55,0,0,133.4,35.7,0,4.65,85,0,0,0,3354.88,660,8.3,0,408.5,54.95,0,0,0,0,144,15.6,1672,184.06,0,0,0,1015,0,0,0,9.51,375.57,0,0,0,0,0,448.8,0,0
11/13/2015,0,0,5.98,0,0,0,0,55,0,433.1,456.21,0,0,0,0,0,196,0,0,0,0,250.25,30,17.7,651.7,0,0,0,0,143.2,0,0,818.46,265,0,0,259.2,0,9.49,0,0,0,0,0,70,0,102.83,0,0,0,0,0,0,0,142.2,0,153.45,8.5,0,0,0,0,0,0,0,172,0,0,0,0,0,36,0,8448,1196,0,0,0,192.4,0,0,0,0,41.73,0,0,18,20.57,0,0,0,0
11/14/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/15/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/16/2015,0,0,32.15,0,0,0,0,632.5,0,1485.85,252,0,0,1385,0,0,147,0,0,106.68,0,300.3,30,4035.6,0,160.35,0,0,0,365.16,428.8,0,17.8,204.3,0,0,0,15.27,115.87,0,0,19,1780.2,0,70,3.65,525,0,0,0,101.7,0,0,109.5,651.9,0,155.86,8.5,0,0,0,0,146,0,0,93.04,274.75,0,4.95,0,0,162,0,6732,0,0,0,0,1747.25,192,0,0,3.17,153.01,0,0,0,0,0,39,0,0
11/17/2015,0,0,39.73,0,0,0,0,82.5,64.9,1332.3,108,0,0,0,0,0,196,0,0,20.1,0,579.15,0,2124,0,3170.74,0,0,0,393.52,0,0,0,508.8,0,0,360,1038.36,149.48,0,0,0,0,0,70,182.5,297.35,0,0,1144,67.8,0,0,0,838.95,0,567.3,68,0,0,0,0,2518.8,0,0,336.2,54.95,0,0,0,0,47.8,62.4,22,1088,0,0,0,725,0,0,0,3.17,41.73,0,0,54,0,0,238.05,0,0
11/18/2015,0,0,2.25,0,0,0,0,27.5,0,131.5,155.79,0,0,0,0,0,49,0,17.6,174.2,0,7.15,0,0,0,4411.4,0,0,0,7.16,0,0,26.7,-471.25,0,0,0,0,0,0,12.65,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.55,0,0,0,0,177.8,65,7.5,0,28.54,0,0,287.1,0,0,0,1591.2,242,8.5,0,0,0,57.72,0,0,0,22.19,27.82,0,0,72,0,0,51.75,0,0
11/19/2015,0,0,4.5,0,0,0,0,68.75,9.5,346.95,288,0,0,0,0,0,196,0,0,0,0,429,0,442.5,0,10.69,119.85,0,0,725.5,160.15,0,151.3,56.28,0,0,0,0,0,0,632.5,0,0,0,0,3.65,26.25,0,0,22,180.6,0,30,96.9,53.55,0,27.9,136,0,0,0,0,2.2,0,0,129,0,0,0,0,0,18,0,198,17,0,0,0,840.3,0,0,0,0,346.37,0,0,0,0,0,0,0,0
11/20/2015,0,0,2.25,0,0,0,0,137.5,0,334.8,72,0,0,0,0,0,147,0,8.8,134,0,85.8,0,0,52.98,0,79.9,0,0,14.32,13.4,0,32.52,34.51,0,0,0,0,0,46.5,0,0,19.35,0,70,0,525,0,-13.91,0,33.9,0,0,0,47.4,0,158.9,8.5,0,0,0,33.72,354.92,0,0,28.54,0,0,495,0,0,143.4,20.71,666.84,11.28,0,0,0,0,0,0,0,0,64.76,0,0,0,0,0,101.4,0,0
11/21/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/22/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/2015,0,0,112.5,0,0,0,0,880,3496,1869.85,731.79,0,0,0,0,0,245,0,8.8,109.39,0,779.35,0,354,0,6453.07,39.95,0,0,1366.3,174.2,0,301.24,490.12,0,0,0,0,5.97,0,506,380,367.65,0,420,730,1133.82,0,0,825,0,0,30,109.5,3584.25,0,179.74,612,0,0,0,3175,5224.2,0,0,86,54.95,0,0,0,0,216,36.31,58.42,464.56,0,0,0,4081.75,0,0,0,0,389.48,0,0,0,0,0,351,0,0
11/24/2015,0,0,4.5,0,0,0,0,110,1140,325.75,263.79,0,0,0,0,0,147,0,0,6.7,0,14.3,0,4708.2,498.75,4846.1,0,0,0,7445.84,0,0,2233.9,1060,0,36.42,1850.4,1380,1.99,1100.5,0,0,0,0,350,0,0,0,0,0,0,0,0,36.5,1338.75,0,125.55,0,0,0,0,0,886.6,0,0,1805.62,54.95,0,0,0,0,3600,0,204.47,2677.5,0,0,0,181.25,0,0,0,0,2596.38,0,0,0,0,0,3900,0,0
11/25/2015,0,0,0,0,0,0,0,233.75,665,1196.3,468,0,0,0,0,0,98,0,0,100.5,0,0,0,-708,0,5524.29,0,0,0,14.32,0,0,38.51,508.8,0,0,0,11.5,210,15.5,0,399,0,0,0,4.85,270.65,0,3157.57,0,186.45,0,0,230.95,1113.9,0,9.3,0,0,0,0,0,421.6,0,0,0,0,0,0,0,0,0,0,220,42.5,0,0,0,304.5,0,0,0,9.51,0,0,0,0,0,0,7.8,0,0
11/26/2015,0,0,2.99,0,0,0,0,13.75,0,150,443.79,0,0,0,0,0,0,0,0,0,0,57.2,0,0,0,740.6,0,0,0,362.68,26.67,0,11.81,0,0,18.21,0,2698.92,1.99,0,0,0,0,0,210,0,0,0,0,242,16.95,0,0,0,743.85,0,558,0,0,0,0,289.91,0,0,0,28.54,0,0,0,0,0,0,20.71,1056,0,0,0,0,9.62,0,0,0,0,13.91,0,0,0,0,0,0,0,0
11/27/2015,0,0,0,0,0,0,0,27.5,57,813.6,2160,0,0,0,0,0,49,0,140.8,241.2,0,28.6,30,0,0,72.45,39.95,0,0,14.32,263.49,0,222.5,0,0,0,525.6,655.5,-23.51,0,0,0,0,0,0,0,0,0,931.97,11,203.4,0,0,730,0,0,21.64,144.5,0,0,0,0,0,0,0,86,0,0,0,0,0,0,145.51,88,33.84,0,0,0,0,0,0,0,0,361.66,0,0,0,0,0,610.65,0,0
11/28/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2015,0,0,45,0,0,0,0,495,0,118.25,1476,0,0,0,0,0,392,0,0,0,0,300.3,0,2124,0,843.95,0,0,0,28.64,522.6,0,3373.1,0,0,18.21,504,34.5,53.73,0,0,19,1935,0,70,0,1627.32,0,13.91,401.6,78.9,0,0,109.5,35.7,0,6.17,76.5,0,0,0,8.43,716.2,0,0,129,0,0,297,0,0,95.6,3104.4,11073.21,121.78,0,0,0,413.25,9.6,0,0,50.72,310.58,0,0,0,20.57,0,15.6,0,0
12/1/2015,0,0,5.98,0,0,0,0,880,0,213.8,1055.79,0,0,0,0,0,196,0,0,0,0,42.9,0,0,0,2054.09,0,0,0,1482.12,234.5,0,59.05,0,97.65,0,0,34.5,9.95,0,0,3591,0,0,0,0,307.85,0,111.28,263.8,135.6,0,0,328.5,53.55,0,0,25.5,0,0,0,0,17.6,0,0,150.5,0,0,4.95,0,0,18,249.6,154,129.8,0,0,0,0,0,0,0,3.17,0,0,0,18,0,0,0,0,0
12/2/2015,0,0,0,0,0,0,0,82.5,25.2,950.05,72,0,0,0,0,0,98,0,0,13.4,0,92.95,0,0,194.7,925.75,79.9,0,22,14.32,46.9,0,8.9,0,0,0,0,0,9.49,0,1884.85,0,0,0,0,36.5,164.47,0,0,44,73.35,0,0,146,71.4,0,6.17,17,0,0,0,0,1273.24,0,0,86,0,0,24.75,0,0,36,0,278.05,67.68,0,0,0,969.25,0,0,0,0,0,0,0,0,20.57,0,202.8,0,0
12/3/2015,0,0,67.5,0,0,0,0,96.25,7.56,2583.8,0,0,0,0,0,0,98,0,1760,0,0,78.65,0,531,0,32.2,0,0,0,95.42,455.6,0,0,10.6,0,0,0,241.5,3,263.5,0,0,0,0,70,0,5.25,0,69.55,0,225.6,0,0,73,0,0,184.39,212.5,0,0,0,0,120.96,0,0,43,0,0,0,0,0,108,280.8,88,17,0,0,0,53.26,0,0,0,15.85,0,0,0,0,0,0,46.8,0,0
